URL,URL_activa
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/planetario-galileo-galilei,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/academia-nacional-de-tango,True
https://turismo.buenosaires.gob.ar/es/article/buenos-aires-donde-la-ciudad-en-s%C3%AD-misma-es-un-museo-de-arte,True
https://turismo.buenosaires.gob.ar/es/article/buenos-aires-tu-puerta-de-entrada-la-argentina,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/jard%C3%ADn-japon%C3%A9s,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/costanera-norte,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-palermo,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-puerto-madero,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-monserrat,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-san-telmo,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-recoleta,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-retiro,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-belgrano,True
https://turismo.buenosaires.gob.ar/es/article/monumentos-en-san-nicol%C3%A1s,True
https://turismo.buenosaires.gob.ar/es/article/6-selfies-que-te-ten%C3%A9s-que-sacar-en-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/la-creatividad-porte%C3%B1a-en-los-infinitos-%E2%80%9Cpalermos%E2%80%9D,True
https://turismo.buenosaires.gob.ar/es/article/los-8-monumentos-que-ten%C3%A9s-que-conocer-de-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/5-maneras-de-viajar-en-el-tiempo-en-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/9-atractivos-de-la-av-9-de-julio,True
https://turismo.buenosaires.gob.ar/es/article/los-secretos-del-casco-hist%C3%B3rico,True
https://turismo.buenosaires.gob.ar/es/article/3-leyendas-urbanas-de-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/las-fuentes-que-enriquecen-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/3-secretos-que-esconde-la-ciudad-de-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/descubriendo-los-cuentos-desconocidos-de-la-boca,True
https://turismo.buenosaires.gob.ar/es/article/los-esp%C3%ADritus-del-subte,True
https://turismo.buenosaires.gob.ar/es/article/orquesta-t%C3%ADpica-fern%C3%A1ndez-fierro,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/paseo-la-plaza,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/el-camar%C3%ADn-de-las-musas,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/ciudad-cultural-konex,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/luna-park,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-de-la-memoria,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-de-innovacion,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-deportivo-costanera-norte,True
https://turismo.buenosaires.gob.ar/es/atractivo/feria-plaza-francia,True
https://turismo.buenosaires.gob.ar/es/atractivo/feria-de-caminito,True
https://turismo.buenosaires.gob.ar/es/atractivo/feria-parque-lezama,True
https://turismo.buenosaires.gob.ar/es/atractivo/feria-artesanal-plaza-manuel-belgrano,True
https://turismo.buenosaires.gob.ar/es/atractivo/ferias-en-el-parque-centenario,True
https://turismo.buenosaires.gob.ar/es/atractivo/feria-plaza-houssay,True
https://turismo.buenosaires.gob.ar/es/atractivo/feria-de-libros-del-parque-rivadavia,True
https://turismo.buenosaires.gob.ar/es/atractivo/feria-de-plaza-julio-cort%C3%A1zar,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/feria-de-mataderos,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/mercado-de-pulgas,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/mercado-del-progreso,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/estaci%C3%B3n-federal,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/barrio-chino,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/distrito-arcos,True
https://turismo.buenosaires.gob.ar/es/article/shoppings-outlets-y-centros-comerciales-cielo-abierto,True
https://buenosaires.gob.ar/cultura/patrimonio-de-la-ciudad/la-cisterna-sitio-arqueologico,True
https://buenosaires.gob.ar/cultura/patrimonio-de-la-ciudad/la-cisterna-sitio-arqueologico/visitas-y-agenda,True
https://buenosaires.gob.ar/cultura/patrimonio-de-la-ciudad/espacio-la-noria,True
https://buenosaires.gob.ar/cultura/patrimonio-de-la-ciudad/espacio-la-noria/visitas-y-agenda,True
https://buenosaires.gob.ar/cultura/patrimonio-de-la-ciudad/noticias/los-miradores,True
https://turismo.buenosaires.gob.ar/es/article/atencion-al-turista?,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/calle-corrientes,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/nivel-inicial,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/primer-ciclo,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/segundo-ciclo,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/nivel-secundario,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/nivel-terciario-y,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/educacion-especial-0,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/visitas-guiadas,True
https://buenosaires.gob.ar/vicejefatura/ambiente/reservasecologicas/reserva-ecologica-costanera-sur/educativa,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/reserva-ecologica-costanera-sur,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/rosedal-de-palermo-0,True
https://buenosaires.gob.ar/vicejefatura/ambiente/ecoparque,True
https://buenosaires.gob.ar/vicejefatura/ambiente/ecoparque/visitanos,True
https://buenosaires.gob.ar/vicejefatura/ambiente/ecoparque/patrimonio,True
https://buenosaires.gob.ar/vicejefatura/ambiente/ecoparque/educacion-ambiental,True
https://buenosaires.gob.ar/vicejefatura/ambiente/jardin-botanico,True
https://buenosaires.gob.ar/vicejefatura/ambiente/jardin-botanico/agenda-del-jardin-botanico,True
https://buenosaires.gob.ar/ambienteyespaciopublico/mantenimiento/espaciosverdes/jardinbotanico/lepidopteros-identificados,True
https://buenosaires.gob.ar/ambienteyespaciopublico/mantenimiento/espaciosverdes/jardinbotanico/aves,True
https://buenosaires.gob.ar/espaciopublico/mantenimiento/espaciosverdes/jardinbotanico/colecciones/cactus,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/reserva-ecol%C3%B3gica-lago-lugano,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/bosques-de-palermo,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-carlos-thays,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/plaza-san-mart%C3%ADn,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/plaza-francia,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-micaela-bastidas,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-mujeres-argentinas,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-centenario,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-sarmiento,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-rivadavia-0,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-de-la-ciudad,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-de-los-ni%C3%B1os,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-dr-nicol%C3%A1s-avellaneda,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-lezama,True
https://turismo.buenosaires.gob.ar/es/article/4-parques-con-la-firma-de-carlos-thays,True
https://buenosaires.gob.ar/innovacion/parque-de-la-ciudad/compromiso,True
https://buenosaires.gob.ar/ecoparque/visitanos/visitas-escolares,True
https://buenosaires.gob.ar/reservasecologicas/reservaecologicacostanerasur/ambientes/lagunas-y-banados,True
https://buenosaires.gob.ar/reservasecologicas/reservaecologicacostanerasur/ambientes/humedales,True
https://buenosaires.gob.ar/reservasecologicas/reservaecologicacostanerasur/ambientes/el-cortaderal,True
https://buenosaires.gob.ar/reservasecologicas/reservaecologicacostanerasur/ambientes/bosque-de-alisos-de-rio-y-sauces-criollos,True
https://buenosaires.gob.ar/jefaturadegabinete/deportes/uso-de-espacios-verdes-en-el-parque-sarmiento,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/parque-chacabuco,True
https://buenosaires.gob.ar/vicejefatura/ambiente/dias-y-horarios-de-visitas-los-espacios-verdes-de-la-subsecretaria-de,True
https://buenosaires.gob.ar/educacion/gestion-cultural/museo-benito-quinquela-martin,True
https://museohistoriconacional.cultura.gob.ar/info/visitas/,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/museo-nacional-de-bellas-artes,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/miju-museo-de-la-imaginaci%C3%B3n-y-el-juego,True
https://turismo.buenosaires.gob.ar/es/article/4-museos-gratuitos-para-recorrer,True
https://buenosaires.gob.ar/cultura/museos/museodelcine,True
https://buenosaires.gob.ar/cultura/museos/buenos-aires-museo,True
https://buenosaires.gob.ar/museos/buenos-aires-museo/exposicion-permanente,True
https://buenosaires.gob.ar/cultura/museos/museolarreta,True
https://buenosaires.gob.ar/cultura/museos/museolarreta/exposiciones,True
https://buenosaires.gob.ar/museos/museosaavedra/el-museo,True
https://buenosaires.gob.ar/museosaavedra/el-museo/colecciones,True
https://buenosaires.gob.ar/cultura/museos/museocasacarlosgardel,True
https://buenosaires.gob.ar/museos/museojosehernandez/hermandad-dolores-y-mercedes-claver,True
https://buenosaires.gob.ar/museos/museojosehernandez/actividades/charlas-y-encuentros-0,True
https://buenosaires.gob.ar/cultura/museos/museo-fernandez-blanco,True
https://buenosaires.gob.ar/museos/museo-de-esculturas-luis-perlotti/colecciones,True
https://buenosaires.gob.ar/cultura/museos/museosivori,True
https://buenosaires.gob.ar/cultura/museos/museosivori/coleccion,True
https://buenosaires.gob.ar/cultura/museos/museoartemoderno,True
https://buenosaires.gob.ar/cultura/museos/museo-de-la-imaginacion-y-el-juego,True
https://buenosaires.gob.ar/cultura/museos/museo-de-la-imaginacion-y-el-juego/compra-tu-entrada-y-visita-el-miju,True
https://buenosaires.gob.ar/cultura/museos/museo-de-la-imaginacion-y-el-juego/miju-para-grupos,True
https://buenosaires.gob.ar/cultura/museos/museo-de-la-imaginacion-y-el-juego/espacio-para-ninos-y-ninas-de-0-3-anos,True
https://buenosaires.gob.ar/cultura/museos/museo-de-la-imaginacion-y-el-juego/espacio-para-ninos-y-ninas-de-4-7-anos,True
https://buenosaires.gob.ar/cultura/museos/museo-de-la-imaginacion-y-el-juego/espacio-para-chicos-y-chicas-de-8-12-anos,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/museo-de-calcos-ernesto-de-la-c%C3%A1rcova,True
https://www.argentina.gob.ar/transporte/trenes-argentinos-capital-humano/museoferroviario,True
https://buenosaires.gob.ar/jefaturadegabinete/movilidad/subte/tarifas-pases-y-abonos,True
https://buenosaires.gob.ar/subte/tarifas-pases-y-abonos/tarifas,True
https://buenosaires.gob.ar/subte/tarifas-pases-y-abonos/pases-y-abonos,True
https://buenosaires.gob.ar/subte/tarifas-pases-y-abonos/pases-y-abonos/boleto-estudiantil,True
https://buenosaires.gob.ar/subte/pases-y-abonos/pase-jubilados-y-pensionados,True
https://buenosaires.gob.ar/subte/pases-y-abonos/pase-para-personas-con-discapacidad,True
https://buenosaires.gob.ar/subte/pases-y-abonos/pase-para-trasplantados,True
https://buenosaires.gob.ar/subte/pases-y-abonos/abono-social,True
https://buenosaires.gob.ar/subte/pases-y-abonos/abono-estudiantil,True
https://buenosaires.gob.ar/subte/pases-y-abonos/abono-maestro,True
https://buenosaires.gob.ar/movilidad/metrobus/metrobus-san-martin,True
https://buenosaires.gob.ar/movilidad/metrobus/metrobus-norte,True
https://buenosaires.gob.ar/movilidad/metrobus/metrobus-au-25-de-mayo,True
https://buenosaires.gob.ar/movilidad/metrobus/metrobus-sur,True
https://buenosaires.gob.ar/movilidad/metrobus/metrobus-9-de-julio,True
https://buenosaires.gob.ar/movilidad/metrobus/metrobus-juan-b-justo,True
https://buenosaires.gob.ar/jefaturadegabinete/movilidad/metrobus-alberdi-directorio,True
https://buenosaires.gob.ar/movilidad/metrobus/metrobus-del-bajo-2,False
https://buenosaires.gob.ar/infraestructura/movilidad/metrobus/centro-de-trasbordo-once,False
https://buenosaires.gob.ar/jefaturadegabinete/movilidad/centro-de-trasbordo-belgrano,True
https://buenosaires.gob.ar/infraestructura/movilidad/beneficios-red-metrobus-caba,True
https://turismo.buenosaires.gob.ar/es/gastronomico/caf%C3%A9-tortoni,True
https://buenosaires.gob.ar/cultura/patrimonio-de-la-ciudad/bares-notables,True
https://buenosaires.gob.ar/cultura/patrimonio-de-la-ciudad/bares-notables/historia-de-los-bares-notables,True
https://turismo.buenosaires.gob.ar/es/article/10-vinos-para-disfrutar-en-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/5-c%C3%B3cteles-que-solo-encontrar%C3%A1s-en-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/5-gustos-de-helado-bien-argentinos,True
https://turismo.buenosaires.gob.ar/es/article/el-alfajor-pasi%C3%B3n-de-multitudes,True
https://turismo.buenosaires.gob.ar/es/agrupador-noticias/espirituosa-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/espirituosa-buenos-aires-1-el-verm%C3%BA,True
https://turismo.buenosaires.gob.ar/es/article/espirituosa-buenos-aires-2-el-bartender,True
https://turismo.buenosaires.gob.ar/es/article/espirituosa-buenos-aires-3-las-vides,True
https://turismo.buenosaires.gob.ar/es/article/espirituosa-buenos-aires-4-el-whisky,True
https://turismo.buenosaires.gob.ar/es/article/espirituosa-buenos-aires-5-la-birra,True
https://turismo.buenosaires.gob.ar/es/article/espirituosa-buenos-aires-6-el-gin,True
https://turismo.buenosaires.gob.ar/es/article/c%C3%B3mo-ser-un-buen-asador,True
https://turismo.buenosaires.gob.ar/es/article/chimichurri-porque-nuestra-carne-s%C3%AD-ten%C3%ADa-algo-por-mejorar,True
https://turismo.buenosaires.gob.ar/es/article/las-claves-para-preparar-un-mate,True
https://turismo.buenosaires.gob.ar/es/article/rooftop-bars-en-la-ciudad?boti,True
https://turismo.buenosaires.gob.ar/es/busqueda/bodegones,True
https://turismo.buenosaires.gob.ar/es/article/que-hacer-esta-semana,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/museo-mundial-del-tango,True
https://baecobici.com.ar/#/es/inicio,True
https://apps.apple.com/br/app/id1452339584?mt=8,True
https://play.google.com/store/apps/details?id=com.tembici.ecobici&hl=es_AR&gl=US,True
https://turismo.buenosaires.gob.ar/es/article/donde-dormir,True
https://turismo.buenosaires.gob.ar/es/article/7-cosas-que-aprender%C3%A1s-amar-de-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/6-pel%C3%ADculas-filmadas-en-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/ritmos-de-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/6-souvenirs-para-llevarte-de-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/la-historia-ol%C3%ADmpica-argentina,True
https://turismo.buenosaires.gob.ar/es/article/5-canciones-dedicadas-buenos-aires,True
https://turismo.buenosaires.gob.ar/es/article/breve-historia-de-la-carne-argentina,True
https://turismo.buenosaires.gob.ar/es/article/el-fileteado-un-genuino-arte-porte%C3%B1o,True
https://turismo.buenosaires.gob.ar/es/article/curso-introductorio-del-verdadero-hincha-argentino,True
https://turismo.buenosaires.gob.ar/es/article/%C2%A1quiero-retruco,True
https://turismo.buenosaires.gob.ar/es/article/curso-introductorio-de-la-sobremesa-porte%C3%B1a,True
https://turismo.buenosaires.gob.ar/es/article/%C2%BFqu%C3%A9-%C3%ADcono-porte%C3%B1o-se-relaciona-con-egipto-un-terremoto-y-la-primera-fundaci%C3%B3n-de-buenos,True
https://turismo.buenosaires.gob.ar/es/article/%C2%BFqu%C3%A9-%C3%ADcono-porte%C3%B1o-se-relaciona-con-pavarotti-una-herradura-y-735-l%C3%A1mparas,True
https://turismo.buenosaires.gob.ar/es/article/%C2%BFqu%C3%A9-%C3%ADcono-porte%C3%B1o-se-relaciona-con-el-n%C3%BAmero-3-n%C3%A1poles-y-un-caballo,True
https://turismo.buenosaires.gob.ar/es/article/%C2%BFqu%C3%A9-%C3%ADcono-porte%C3%B1o-se-relaciona-con-gardel-la-primer-pel%C3%ADcula-sonora-y-la-literatura,True
https://turismo.buenosaires.gob.ar/es/atractivo/san-telmo,True
https://turismo.buenosaires.gob.ar/es/recorrido/puerto-madero,True
https://buenosaires.gob.ar/laciudad/barrios/ ,False
https://buenosaires.gob.ar/desarrolloeconomico/parque-de-la-ciudad/actividades-en-el-parque,True
https://buenosaires.gob.ar/desarrolloeconomico/parque-de-la-ciudad/aranceles-y-horarios,True
https://buenosaires.gob.ar/espaciopublicoehigieneurbana/cementerios-de-la-ciudad/cementerio-de-la-chacarita,True
https://turismo.buenosaires.gob.ar/es/otros-establecimientos/galer%C3%ADa-solar-de-french,True
